sk_d_aluno,nome_completo,matricula_dre,sexo,idade,data_nascimento,periodo_ingresso_curso_atual,periodo_ingresso_ufrj,forma_ingresso,modalidade_cota,nota_enem
fcd035dc60c07ad47a41812ffc8ceb687e07c652df4ffcfb685537403f8001b4,Maya Moura,104187828,Masculino,22.0,19/09/1982,2004/2,2004/2,Vestibular,Ampla Concorrência,
27cf6b76bc0ea71049b399235a987381d7ba34a22e665c1871608be56b805dd6,Davi Lucca Vasconcelos,104172310,Masculino,18.0,29/12/1986,2004/2,2004/2,Vestibular,Ampla Concorrência,
4cd3dad3bc711f0707436c9e4521602b8f88b4b21d4365df5bb713e8db2b4bc7,Sr. Gael Ramos,104120775,Masculino,19.0,02/08/1985,2004/2,2004/2,Vestibular,Ampla Concorrência,
84438f67921ad4e318687f309e0c6187b3736ca6efaf803b65ff11a7e9f6b093,Maria Cecília Ferreira,104136838,Masculino,19.0,17/02/1985,2004/2,2004/2,Vestibular,Ampla Concorrência,
cf8e841d6d61c45b1c9f1d563dc4257122372d64ddb39b63c31d58e8922fb247,Raquel Fernandes,104101340,Masculino,18.0,23/06/1986,2004/2,2004/2,Vestibular,Ampla Concorrência,
6aefdcbb8c9e2d7352078d794b172f812a17ef2fcd8a380a510a9bffe74d578c,Hadassa Costela,104177896,Masculino,22.0,14/08/1982,2004/2,2004/2,Vestibular,Ampla Concorrência,
942753ccb0ade9f90246e5d093e550d33224e69da5ba917a215bc4bc78f07598,Srta. Marina Castro,104143591,Masculino,24.0,07/11/1980,2004/1,2004/2,Transf. Ex-Ofício,Ampla Concorrência,
4070b79838427b2670cca45a93074759b09bdffb2038e3738739878b7631d412,Cecilia Silveira,104176546,Masculino,20.0,21/08/1984,2004/2,2004/2,Vestibular,Ampla Concorrência,
7de4b78f330a7ad6fc5502057bb8276a4ed0774c19cc957c7b2cf2aa13a507df,Emanuelly Pacheco,104143938,Masculino,19.0,02/04/1985,2004/2,2004/2,Vestibular,Ampla Concorrência,
320864938c8abfae36a9c4d7998d23e16677e3b15edbc898b28be37c8e05b072,Léo Araújo,104177402,Masculino,19.0,06/04/1985,2004/2,2004/2,Vestibular,Ampla Concorrência,
020d534345b6dde785dbc9d2c2a36ca27ecf5046a278bd2cc7c1aac95030b09b,Lorenzo Rios,104111467,Masculino,21.0,16/08/1983,2004/2,2004/2,Vestibular,Ampla Concorrência,
af7a8cd3d92a0fbda3c1d802f2a39cd4169a8c616da0e10a6f005dba9559ee70,Paulo Caldeira,104198042,Masculino,24.0,12/07/1981,2005/1,2004/2,Transferência,Ampla Concorrência,
5138cb268a618bdce972924dc435ddeaa64a906a3c1e73658e8f1662c618122a,Vicente Duarte,104141600,Masculino,19.0,11/09/1985,2004/2,2004/2,Vestibular,Ampla Concorrência,
fd4d8d90f1375f5e86e205553133071f1f31a8e9bdc9c7318f5f48ea2a0091b6,Anthony Lopes,104181916,Feminino,20.0,03/03/1986,2006/1,2004/2,Vestibular,Ampla Concorrência,
9db1fc1bbce23dca001635898927aca317e03de663bd7b52bb803930000663c5,Diego Moreira,104191644,Masculino,19.0,17/07/1985,2004/2,2004/2,Vestibular,Ampla Concorrência,
7c3ae659f8eadd65ea2befcc68a375a26b2feaab7d4703ad5bca4578bbd8e8e0,Sr. João Vitor Pastor,104186900,Masculino,18.0,08/01/1986,2004/2,2004/2,Vestibular,Ampla Concorrência,
b9f15ec70a92259f54ebbb5c82a80c5e075daff655ba0c1b7cf449502129d7bf,André Rios,104164100,Masculino,19.0,10/12/1985,2004/2,2004/2,Vestibular,Ampla Concorrência,
ca116b38147ca4f22595c7f8b55e301ebbac98672a78430f2b46d97c827fc2ae,Dr. Nathan Aragão,104143828,Masculino,17.0,13/03/1987,2004/2,2004/2,Vestibular,Ampla Concorrência,
722cca85381775bd3ff3f994436da54796f9717a58fd61a278b31f63cc3d71bb,Alexia Guerra,104155014,Masculino,20.0,30/12/1984,2004/2,2004/2,Vestibular,Ampla Concorrência,
860bd2fb77c69624057fe1f78f058c189f5cbea6bff4bcbb91b818e5306e3d92,Brayan Nascimento,104158586,Masculino,19.0,06/05/1985,2004/2,2004/2,Vestibular,Ampla Concorrência,
d3f6d26fb64c8e66ea1efe3438bc9f9e93e40df435122ce38157c5f78e15e309,Ana Rodrigues,104115685,Masculino,19.0,15/10/1985,2004/2,2004/2,Vestibular,Ampla Concorrência,
3ca5d7126d0ec2d1edf39dabf1fe8ec98cc433bbaf1aea44e97bb9ae74afa34d,Stella Azevedo,104108262,Feminino,19.0,22/11/1985,2004/2,2004/2,Vestibular,Ampla Concorrência,
80e5c63bad235d11774dc637290f5187992dc4bdeb95416c5550fe03d165bbf1,Juliana da Cruz,104170752,Masculino,18.0,07/03/1986,2004/2,2004/2,Vestibular,Ampla Concorrência,
448b9972947f2e4fa27c72fd3e7a4e30d69130a58ecfe21fc4b9b1299ec2493d,Dra. Heloisa Aragão,104154636,Masculino,19.0,11/02/1985,2004/2,2004/2,Vestibular,Ampla Concorrência,
43756d0390dd3b52476c018bc090099b573df74f88db924945cf115100d390c3,Oliver Abreu,104106768,Masculino,18.0,20/08/1986,2004/2,2004/2,Vestibular,Ampla Concorrência,
32ce485efad7fdc340dd0281f089de64b331e74a0aa384d6eb38dbc1b95268d3,Augusto Nascimento,105033881,Masculino,19.0,25/06/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
83bd23c9145f1e9b6ec3315a21c629b8360ee3d1e04f517e63a9fc0ce2536032,Diego Sampaio,105031016,Masculino,20.0,31/10/1985,2005/1,2005/1,Vestibular,Ampla Concorrência,
4b4e11f2e1c98ac2dfac3eab0732fe78d7688e3c015b863c3377bee5fec5b7a2,Ana Vitória Almeida,105005420,Masculino,19.0,03/07/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
6309d416f2dc2864753c02d5c142a141f4b0d575009297260079a1cc2eb0d66e,Enzo Gabriel Cassiano,105021319,Masculino,19.0,12/09/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
438694f424b99319c35f6c62093165d1a87876e12ebbd93bb24c8b3bc7659e13,Dr. Caio Moura,105059343,Masculino,21.0,05/05/1984,2005/1,2005/1,Vestibular,Ampla Concorrência,
3f4887c855bb72bbfe3081117e5641f73ae073a144740b3dfd6c51f65f5691ff,Arthur Miguel Rocha,105078875,Masculino,18.0,20/01/1987,2005/1,2005/1,Vestibular,Ampla Concorrência,
8d3df39add9d6d84f03978ea3aedb5d7795f93c85cb8095a06725b9c46514bbc,Antony da Conceição,105064487,Masculino,18.0,12/03/1987,2005/1,2005/1,Vestibular,Ampla Concorrência,
4a6530c9e5bfc4a3ef7e7da7d31ab4022127b4a00f56597118920858c1a1c90e,Lavínia Monteiro,105051108,Masculino,22.0,04/11/1984,2006/2,2005/1,Vestibular,Ampla Concorrência,
5640756aa27c7573416ebef84cdcad46389c9b17efbfedb2b452d741ba498664,Erick Barbosa,105061191,Feminino,18.0,08/04/1987,2005/1,2005/1,Vestibular,Ampla Concorrência,
f383633243186136458108abaf5357cce57b9b8bcbffe91ed9e80c122ed68e52,Dra. Ana Lívia Casa Grande,105085983,Masculino,18.0,15/02/1987,2005/1,2005/1,Vestibular,Ampla Concorrência,
edebeff53b92ea41b1c847a4420312b519a7818c5063fb5fbfc3a24c76f7b810,Olivia Cavalcanti,105033695,Masculino,18.0,17/02/1987,2005/1,2005/1,Vestibular,Ampla Concorrência,
24fafe7f3a36b920c6c1cc38e7a074779b8f596420974ae3f5507d1e56100ecb,João Pedro Leão,105019858,Masculino,18.0,26/05/1987,2005/1,2005/1,Vestibular,Ampla Concorrência,
a214e60ec471a8915b81742e67edeac6d711c75f78a79c1535dd62eb40224858,Lucas Guerra,105094021,Masculino,19.0,24/02/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
bee9940436a859fd84cb93b9b08fb635138e7b9ca168099034516e20b95ea0bf,Isis da Mota,105034192,Masculino,18.0,23/07/1987,2005/1,2005/1,Vestibular,Ampla Concorrência,
1e9306faf9a3de11a95459a59ca0286a3461a4b55bc7cd648a62fc7e6c86f084,Gabrielly Moraes,105057692,Masculino,20.0,26/11/1985,2005/1,2005/1,Vestibular,Ampla Concorrência,
95366e46c5d5a2b7c52fd61494825f2a17433da97c3f3e625a47500048cef61d,Fernando Martins,105063259,Masculino,24.0,24/07/1981,2005/1,2005/1,Vestibular,Ampla Concorrência,
f473da4f99a1e503370816f53ad2cee6a574a92a00ade929a107516195b5c144,Srta. Maria Luísa Souza,105044863,Feminino,18.0,22/04/1987,2005/1,2005/1,Vestibular,Ampla Concorrência,
40244215c42ec3b8be6a5561e11b942246b4cd67782595f247a4c18b2e360887,Srta. Sarah Aparecida,105066878,Masculino,20.0,19/05/1985,2005/1,2005/1,Vestibular,Ampla Concorrência,
71ee50d4b4b5278aba45668830814935fc2ae5866d0620867fdf71fcb7487a87,Antonella Jesus,105098958,Masculino,18.0,24/07/1987,2005/1,2005/1,Vestibular,Ampla Concorrência,
817e80cafdea3385dc992cd9cdef2a561ae9bdb488dcca1f4e18830d8f79ad20,Matteo Vargas,105084410,Masculino,19.0,09/07/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
b77c72e3fd7db3b7bdc1f0e8890fee74d5c7532fd0d9cbf55a22e6634f185d73,Sr. Marcos Vinicius Dias,105053348,Masculino,19.0,30/12/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
c068480829a49619c1fc854ab741377aec613d582f2e0c0e84f238bd716a6299,Carlos Eduardo Pereira,105023282,Feminino,18.0,27/01/1987,2005/1,2005/1,Vestibular,Ampla Concorrência,
8f1a8bc7fcadc16ae9849dd6339db49c6de02c70660d201b9d328ba0a74d48f6,Ana Vitória Pereira,105000188,Masculino,25.0,11/02/1980,2005/1,2005/1,Vestibular,Ampla Concorrência,
757ec7f843562ab4b233e3e6de9054020e633a997b1189f338e1982922e60e66,Melina Almeida,105053950,Masculino,19.0,26/03/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
09bf4f60ecc5026ba6bd5a4b07e8c50cfe3b0d7723cddc963b8c5454bd78bea2,José Miguel Gonçalves,105018654,Masculino,20.0,31/10/1985,2005/1,2005/1,Vestibular,Ampla Concorrência,
ff0cf743487c342beca7928a896638ec6f165dd939ae6134db8bd882058ce3b7,Theo das Neves,105057909,Masculino,19.0,13/01/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
56818c3086586f3a1bcbb79d1e1c351a2362ba5ac4dd550c01e5492934bc9914,Ana Júlia Dias,105063353,Masculino,22.0,08/09/1983,2005/1,2005/1,Vestibular,Ampla Concorrência,
31fa37c1afb9f7d4dccb9c7b267a05ac3333645b237628841056de4a62e35be9,Lavínia Câmara,105090265,Masculino,21.0,07/06/1984,2005/1,2005/1,Vestibular,Ampla Concorrência,
f3d12d88970fcad69183140b004bdfa17a1112e5a46e4baae3621d04b3ae113a,Srta. Caroline Porto,105079568,Masculino,19.0,16/10/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
e0b622928cc5cce894edbd8bb072b279cecc849c477aa83884ba3cdd6ac57e8a,Dr. Yan Duarte,105063599,Masculino,22.0,31/05/1983,2005/1,2005/1,Vestibular,Ampla Concorrência,
fcfd8890e8bf85a7ac9e24cd134ac476ea0cf085bea3d5cdb46a9deda39f708a,Ana Vitória Gomes,105014587,Masculino,21.0,04/05/1984,2005/1,2005/1,Vestibular,Ampla Concorrência,
2b493d25d151037dd451d792930db64da7b54176a26e711b5a59fdfe0695b8fa,Gael Dias,105024105,Masculino,18.0,29/04/1987,2005/1,2005/1,Vestibular,Ampla Concorrência,
53a34b9c662595261f4663a7e19b8308a710258cea56c808d390b93ff315eb53,Ana Laura Montenegro,105017034,Masculino,25.0,14/05/1981,2006/1,2005/1,Vestibular,Ampla Concorrência,
a11f5047756d8764dbe56436976d1fd85be0d1035cd5608d067f6eed1e29b993,Emilly Pires,105013486,Feminino,19.0,13/11/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
82cdf5824a0b67931d1e131cd642773e55ec77cd6cc6178fa3c3deb3ba568499,Felipe Nascimento,105093172,Masculino,24.0,03/05/1987,2011/1,2005/1,Vestibular,Ampla Concorrência,
1c408f127fac82c00b526ec4e550e6d83158bd4ae496c55b59b756147acefe32,Théo da Conceição,105032007,Masculino,25.0,26/02/1980,2005/1,2005/1,Isencao Vestibular,Ampla Concorrência,
eddd0a9723c519d0b8aace09687bbf1845db91eaa18b2b82529e4ad6b412733b,Lucas Fernandes,105036326,Feminino,17.0,08/06/1988,2005/1,2005/1,Vestibular,Ampla Concorrência,
0a96e7a4fe7181c59dfec7c1d5e67e6caeff68d6482ebcefe940dd715055087e,Gael da Cruz,105061574,Masculino,20.0,18/06/1985,2005/1,2005/1,Vestibular,Ampla Concorrência,
01df3d129bfa918d282869efa20915e09470770867eafbef6f661338024095f0,Srta. Alexia da Rosa,105098887,Masculino,18.0,23/02/1987,2005/1,2005/1,Vestibular,Ampla Concorrência,
1156b197e536d5eb73a91184493cb5d60ff94bff9956ef680ec78ec23ce9e856,Sr. Dom Alves,105044267,Masculino,20.0,08/10/1985,2005/1,2005/1,Vestibular,Ampla Concorrência,
d3aaaea79d59a8b695398bb6baf487bcb4a307bf75e25c9455d12cb36e926702,Srta. Helena Souza,105006784,Masculino,31.0,24/07/1974,2005/1,2005/1,Vestibular,Ampla Concorrência,
5878a32d836892f4f2b4b7bc1ec51386b9175f08840cb57c51c232cfd5b64a8c,Pedro Miguel da Costa,105041060,Masculino,20.0,11/03/1985,2005/1,2005/1,Vestibular,Ampla Concorrência,
024e32e0c2fc235bcf32e989405682edfd3aa6b77d21da50527c79ee1aea1ecf,Dr. Francisco das Neves,105088067,Masculino,20.0,26/04/1985,2005/1,2005/1,Vestibular,Ampla Concorrência,
f4116017c3cb99a9d97941699fb8d3c8f2e678f959b956c78474b5697fbe2b96,Maria Pires,105057452,Masculino,19.0,10/08/1986,2005/1,2005/1,Transferência,Ampla Concorrência,
a5de64c6bd722d133aa3b4e1cc83c53e3188cb53220a27474ed3d0698e9e9b64,Antony Moura,105026968,Masculino,21.0,09/11/1984,2005/1,2005/1,Vestibular,Ampla Concorrência,
5efb7466b33fdb6ef8f5c883c261db870316b7918e2e850139a9027fa75e9e70,Gabriel Monteiro,105071365,Feminino,20.0,01/08/1985,2005/1,2005/1,Vestibular,Ampla Concorrência,
9b962e22cdbe48ecd23e1a17b4ff2b5c717d4667c72ef366d6274ea5dc75a9ba,Augusto Oliveira,105040988,Masculino,20.0,19/04/1985,2005/1,2005/1,Transf. Ex-Ofício,Ampla Concorrência,
9b67a5752f00beb765520d1069c412bd7161faf301b9197faed07362819ba1bb,Luiz Fernando da Rocha,105049338,Masculino,19.0,03/08/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
b914e73cb033d5281bdd4ebb309e6a3c92d301231b5fa937f5fff7679217e3c7,Dom Vargas,105090596,Masculino,19.0,28/06/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
70a0ab545976c2e57728e620e4df42ba1b984abaf18d3af0ac027c6ebb19cfab,Dr. Gael Moura,105098248,Masculino,20.0,14/12/1985,2005/1,2005/1,Vestibular,Ampla Concorrência,
13ca9c645947b4b25affbbc11965b4f002288994e68e17eb2c8f112867de504a,Luiz Felipe Ferreira,105006041,Feminino,19.0,05/05/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
211af13f9788b207ac189c269446fd0110233c27474c85a92686f196d23deef8,Maria Clara Rocha,105034012,Masculino,18.0,06/02/1987,2005/1,2005/1,Vestibular,Ampla Concorrência,
f0b590c33fa5c9660877e274184af665134d98c7b85741c7626508827444fd9a,Benjamim da Cruz,105033151,Masculino,20.0,21/12/1985,2005/1,2005/1,Vestibular,Ampla Concorrência,
f649a3a6a53979e08267ad3bf1b2fe557cb8882da28add5a522b28330c5489f5,Srta. Isis Ribeiro,105092876,Masculino,17.0,01/02/1988,2005/1,2005/1,Vestibular,Ampla Concorrência,
bde893d96c8c697679732f9d39a839947760c2e8ed265d7fe88d34f9516d3559,Luigi Cavalcanti,105010472,Masculino,19.0,03/10/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
24053fafeaa91a28ded55553f39b3c9acf5cf43dd9543c36848eef6cc2b41e05,Maria Liz Lima,105004734,Masculino,19.0,25/06/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
e025553686c4cc202ba8041193557c463d087ba9a76ac4b48d782e076159f3cd,Hadassa Monteiro,105047405,Feminino,18.0,07/05/1987,2005/1,2005/1,Vestibular,Ampla Concorrência,
32cb3e194a4dce5358e0ff3c412466041f9d9a998d23f6e8045c41705101f997,Gustavo Costela,105076789,Masculino,20.0,12/11/1985,2005/1,2005/1,Vestibular,Ampla Concorrência,
82efc8636c3564d4812b480b5777713fe1011423b890687423c42f16433cf7c2,Lucas Oliveira,105022611,Masculino,19.0,15/12/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
36f7834694063c359dd194f0c6e1b3ec336ca5c4d5aec921f9b5e7f810d66b84,Dra. Isabel Pires,105058416,Masculino,19.0,25/04/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
7104a15302a42ac3b5cc2a3a4d2ca5951c9f1517d59c00d16cef9a4115ccf91b,Júlia Gomes,105089273,Masculino,18.0,18/08/1987,2005/1,2005/1,Vestibular,Ampla Concorrência,
a82c443d1a5177465f31111b72e3edb6f3533de548a4bbfb2c92695b77c3e8b4,Milena Nogueira,105045726,Masculino,18.0,09/05/1987,2005/1,2005/1,Vestibular,Ampla Concorrência,
688b779634f109610d8454d616aaa16433fceb49ff8fb7873059a0faf11f2fca,Giovanna Ferreira,105009657,Masculino,19.0,30/10/1986,2005/1,2005/1,Vestibular,Ampla Concorrência,
f869c68015c13eefec5a94515e59d7cdb38c3d771280281389e650be21cc0b1b,Calebe Barbosa,105080935,Masculino,23.0,15/09/1982,2005/1,2005/1,Vestibular,Ampla Concorrência,
bd14a3cd069f00fd3b4ba8053870d1bd3188e8f2cfee51b0e7b6903fc26af6b6,Antony da Costa,105131210,Masculino,20.0,30/04/1985,2005/2,2005/2,Vestibular,Ampla Concorrência,
6a576182548a4bb23d20d393fce504a4b6d3f6e012c6a2f50aecd18f31143998,Sabrina da Conceição,105116592,Masculino,18.0,02/04/1987,2005/2,2005/2,Vestibular,Ampla Concorrência,
fa7887bb127532eef4a9352b306d6a14ba644c5c55c1c0dd07777cb793f35082,Rodrigo Pereira,105192669,Masculino,19.0,01/11/1986,2005/2,2005/2,Vestibular,Ampla Concorrência,
1e871761f143fcbc181966e949c47f3a9351673d78f81471ab5ceea30dd425f5,Ana Clara Fogaça,105122451,Masculino,18.0,20/05/1987,2005/2,2005/2,Vestibular,Ampla Concorrência,
ff752c695f3b7e55f238c24757c95cd832e4bbb8d49896b5153de6a49a0076b1,Lunna Duarte,105185094,Masculino,19.0,05/05/1986,2005/2,2005/2,Vestibular,Ampla Concorrência,
48728a4667928e0e8224b47623eac0b818303fd221ffa6bb732f4487b10d313e,Carolina Sá,105179850,Masculino,19.0,14/11/1986,2005/2,2005/2,Vestibular,Ampla Concorrência,
93d16df95c1fd7de9ba78c6166d4bf70ff1093396c1802fd522d6d891723fae4,Beatriz Camargo,105188104,Masculino,20.0,20/10/1985,2005/2,2005/2,Vestibular,Ampla Concorrência,
77e63decd1c7f62a77968ef3570c2d757f63bec80975a0f7bb8bb906bd5297bc,Catarina Viana,105187295,Masculino,21.0,18/12/1984,2005/2,2005/2,Vestibular,Ampla Concorrência,
4f934ca4b33b39e28d154218da89035eacac28ba9a267b5f2bb3a9554ff72fe3,Laura Campos,105116026,Masculino,19.0,18/12/1986,2005/2,2005/2,Vestibular,Ampla Concorrência,
f4369cd71ed1c7746ceb95cb496ee6aa1388abd67ccc4bd371bd5818b06791b3,Lara Caldeira,105183023,Masculino,19.0,06/08/1986,2005/2,2005/2,Vestibular,Ampla Concorrência,
a39eeea194373938e8c6d3c1116b75a02d6b4b8d1af5268d67911185b0d55c1a,Arthur Gabriel Fernandes,105160447,Masculino,20.0,03/07/1985,2005/1,2005/2,Vestibular,Ampla Concorrência,
19ecbb38b0f5468df15151255ea744bafba2d4c3e67030a1b286804b65d78dc1,José Pedro Cardoso,105174170,Masculino,18.0,21/06/1987,2005/2,2005/2,Vestibular,Ampla Concorrência,
d6a2a17dcede9217003507bc70fd701da0f430efd3baf841eaea86bf6c3c1e03,Vitor Gabriel Cirino,105103291,Masculino,19.0,26/03/1986,2005/2,2005/2,Vestibular,Ampla Concorrência,
57b2aa8512a13db007a57ac4c788afa55cc04086185d9e26fccf394dcff185e7,Bento Correia,105127814,Masculino,20.0,04/10/1985,2005/2,2005/2,Vestibular,Ampla Concorrência,
bcb7bfb796db4634df2c196bc930fd3c1aab61880d77db7d8e72ba1600c14fa4,Luara Fonseca,105158196,Masculino,18.0,25/03/1987,2005/2,2005/2,Vestibular,Ampla Concorrência,
666d0c48f358da1d163cc2716971085a6a9fe006ecdadfdeb86fe1cb6c44fa88,Sr. Henrique Souza,105120325,Masculino,17.0,17/01/1988,2005/2,2005/2,Vestibular,Ampla Concorrência,
6aaf904cf1aad00e9867d76e38fca1ae9a41211473bacd5f161d3da140731b55,Cauã Andrade,105165488,Masculino,26.0,14/04/1979,2005/2,2005/2,Vestibular,Ampla Concorrência,
371b6bba088cbd09604fb4445d0298a0de98b1993e4436c8abd7d98260c230a5,Isabelly da Paz,105186788,Masculino,19.0,11/09/1986,2005/2,2005/2,Vestibular,Ampla Concorrência,
857018b38fffcfabce5fb250fe59ef73985562fc00b85d2b7c3fe421f4713fac,Caleb Vieira,105117420,Masculino,20.0,17/12/1985,2005/2,2005/2,Vestibular,Ampla Concorrência,
0fd0c7d37539399842856130470a0a740006ca6a43ef18a11a893fc4b2a1952a,Lucas Gabriel Cavalcanti,105122906,Masculino,19.0,17/11/1986,2005/2,2005/2,Vestibular,Ampla Concorrência,
64afcf0fa59ad3282898a9a0cabfb3ea1e257505940cf45c7f67c2495cff1d95,Srta. Hellena da Cruz,105113380,Masculino,19.0,12/07/1986,2005/2,2005/2,Vestibular,Ampla Concorrência,
72c6c136778ddd7d836fd74eefb440dc7d36f46d118468dbc85c95dba2cee5e1,Eduarda Siqueira,105143285,Masculino,19.0,26/08/1986,2005/2,2005/2,Vestibular,Ampla Concorrência,
b397bdecc98c5ebb585182b750be6daa9b03102fb65b5f18c216f5a0cff18fc9,José Miguel Cassiano,105177430,Masculino,20.0,04/12/1985,2005/2,2005/2,Vestibular,Ampla Concorrência,
6b7d47c6bd09c37cf603b019f0c12b9bc9c4586d4eda1662479a0047429bb94c,Sarah Pimenta,105184076,Masculino,19.0,25/09/1986,2005/2,2005/2,Vestibular,Ampla Concorrência,
f530874ce23ed7147eaf533803bdae71d474f8abcdef2282a45b5675d7b9e449,Davi Miguel Moura,105140106,Masculino,19.0,03/03/1986,2005/2,2005/2,Vestibular,Ampla Concorrência,
b21908c75869a6855150213b0314a743066316d8f4eb83b0cc2dc926966ad4a7,Ana Laura Sampaio,105159064,Masculino,18.0,17/02/1987,2005/2,2005/2,Vestibular,Ampla Concorrência,
ea209dc33b768712abd18a3b30232b1a1099c3695892115d26d5db549b65f64f,Rodrigo Moreira,105147459,Masculino,21.0,07/10/1984,2005/2,2005/2,Vestibular,Ampla Concorrência,
9031be7bc66acbe47317ea5e1fb67f827fc9d8e50936d4d48725edeb1130c66a,Gustavo da Conceição,105163646,Feminino,19.0,23/01/1986,2005/2,2005/2,Vestibular,Ampla Concorrência,
05c5de968b31b7520a5a005ce102f7e33316da61b5696fb53f651566860b57a6,Isabela Duarte,105149554,Feminino,20.0,26/08/1985,2005/2,2005/2,Vestibular,Ampla Concorrência,
c6cd05790fd112b12b2e5ef4694bba1c52c376dda210881f3d8c502f95108f22,Nathan Dias,105177253,Masculino,17.0,21/02/1988,2005/2,2005/2,Vestibular,Ampla Concorrência,
0774c629f8adc986967f919fdec481549dccd8c9d5b2f426a1911dbea6075543,Gabriel Cassiano,105188621,Masculino,18.0,07/05/1987,2005/2,2005/2,Vestibular,Ampla Concorrência,
2ac048738109699d206238acb327e05164098ee4f5fa70358e7dcfdeaba08fbd,Pietro da Cruz,105147522,Masculino,20.0,25/06/1985,2005/2,2005/2,Vestibular,Ampla Concorrência,
f309bbefbb924abeabb1530921c2e3898a3b24e15e15ac5b8d2883d77bcc7023,Miguel Almeida,105126232,Masculino,19.0,18/01/1986,2005/2,2005/2,Vestibular,Ampla Concorrência,
6afbf22a8fac90d991aff05b22ca0ccc992176ca5ed590d137be5bf22468c80c,Nathan Rodrigues,105196415,Masculino,18.0,26/05/1987,2005/2,2005/2,Vestibular,Ampla Concorrência,
c3c97be0602e540caf29eaa688cd156ac90ebb700c335dd24a8a1fd2123a554d,Pedro Leão,105123116,Masculino,18.0,13/04/1987,2005/2,2005/2,Vestibular,Ampla Concorrência,
5309b27dc14e4d856945e3d9b9bd8c998310e2deb54a00c3a51ff2add2e7db8f,Felipe Moraes,105134624,Masculino,19.0,03/03/1986,2005/2,2005/2,Vestibular,Ampla Concorrência,
d12c5ac1c73f5f8ca4050a58083b85622d4403fa501febfd79d09fb2039598de,Ana Carolina Duarte,105111351,Masculino,18.0,24/03/1987,2005/1,2005/2,Vestibular,Ampla Concorrência,
b532bf9b3c5626d786285f4abff2515d7b3a505b9b84f28462679e33b0895693,Maysa Camargo,105106714,Masculino,18.0,20/05/1987,2005/2,2005/2,Vestibular,Ampla Concorrência,
c2389170bfbf44e0f89d4eb816da59e7b847015233caf87ef86f9c3341910048,Nicole Abreu,105122154,Feminino,18.0,20/07/1987,2005/2,2005/2,Vestibular,Ampla Concorrência,
11c4db49699ca4b1f88465fbd038f62517c16e9abb698d5dd9a83587fe9b545c,Otávio Santos,105149946,Masculino,20.0,01/11/1985,2005/2,2005/2,Vestibular,Ampla Concorrência,
c9e7c56baad2d4ee9bba10943ce61905d2693b16495c9b588292596dfe6fd279,Sr. Benjamin Castro,105177919,Masculino,21.0,15/12/1984,2005/2,2005/2,Vestibular,Ampla Concorrência,
d9c2cb4c462e12d20149cad3c0309313ac3a993988a70d41b515c5043c4d7eea,Gabrielly Rodrigues,105179438,Masculino,20.0,18/06/1985,2005/2,2005/2,Vestibular,Ampla Concorrência,
008c9c833bca7066b88a66d1f123e983398ae3952233a32062b1473c00ddec32,Pietro das Neves,105130844,Masculino,21.0,29/12/1984,2005/2,2005/2,Vestibular,Ampla Concorrência,
4814e0d78841ad309786078f582c38d74d2a8d118af469bd4a007525af19ab33,Nina Cunha,105169475,Masculino,38.0,03/06/1967,2005/2,2005/2,Vestibular,Ampla Concorrência,
2ba754979faca94579501130295ed6e685ecf523e4ef916d606f8fb7d88e04f3,Ana Cecília Câmara,105175144,Masculino,18.0,07/04/1987,2005/2,2005/2,Vestibular,Ampla Concorrência,
3e35e0fd617c8ae0925d22f61e058eaeb83e4a7ffd2efb61e66572f3efd7e7f5,Dr. Kaique Fogaça,105194535,Masculino,19.0,20/11/1986,2005/2,2005/2,Vestibular,Ampla Concorrência,
17f01b25349dab00bdfd2dc588e1e971cc91e6b7f711021a77555bfa9e6e53d2,João Lucas Martins,105164243,Masculino,18.0,07/08/1987,2005/2,2005/2,Vestibular,Ampla Concorrência,
5fa93b14a1ddf94bc0903e8ffae8ccdb28dfd36d3ba45fde76ba66378a2bf98e,Ian Novaes,105176549,Masculino,18.0,09/05/1987,2005/2,2005/2,Vestibular,Ampla Concorrência,
